2026-09-24 21:36:49,879 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 21:39:34,022 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:34,456 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:34,822 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:35,230 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:35,633 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:36,035 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:36,439 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:36,845 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:37,250 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:37,706 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:38,069 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:38,477 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:38,892 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:39,402 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:39,758 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:40,114 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:40,525 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:40,941 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:41,347 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:41,807 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:42,178 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:42,585 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:43,000 | INFO | watchfiles.main | 2 changes detected
2026-09-24 21:39:43,993 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:44,449 | INFO | watchfiles.main | 5 changes detected
2026-09-24 21:39:46,844 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 21:39:46,846 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:39:46,850 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 21:39:46,850 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:39:46,851 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 21:39:46,852 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:39:46,853 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 21:39:46,864 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:39:46,869 | INFO | sqlalchemy.engine.Engine | [generated in 0.00551s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:39:46,887 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:39:46,889 | INFO | sqlalchemy.engine.Engine | [cached since 0.02545s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:39:46,891 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 21:39:47,201 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:48,266 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:48,825 | INFO | watchfiles.main | 5 changes detected
2026-09-24 21:39:50,529 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 21:39:50,530 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:39:50,531 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 21:39:50,532 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:39:50,533 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 21:39:50,533 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:39:50,534 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 21:39:50,537 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:39:50,537 | INFO | sqlalchemy.engine.Engine | [generated in 0.00039s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:39:50,542 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:39:50,543 | INFO | sqlalchemy.engine.Engine | [cached since 0.005445s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:39:50,544 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 21:39:57,305 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:58,572 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:39:58,941 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:00,420 | INFO | watchfiles.main | 5 changes detected
2026-09-24 21:40:02,988 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:03,537 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 21:40:03,538 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:40:03,540 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 21:40:03,540 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:40:03,542 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 21:40:03,542 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:40:03,543 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 21:40:03,551 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:40:03,551 | INFO | sqlalchemy.engine.Engine | [generated in 0.00064s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:40:03,559 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:40:03,559 | INFO | sqlalchemy.engine.Engine | [cached since 0.008897s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:40:03,561 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 21:40:04,374 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:04,781 | INFO | watchfiles.main | 5 changes detected
2026-09-24 21:40:07,505 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 21:40:07,506 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:40:07,508 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 21:40:07,509 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:40:07,513 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 21:40:07,514 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:40:07,516 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 21:40:07,526 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:40:07,530 | INFO | sqlalchemy.engine.Engine | [generated in 0.00435s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:40:07,542 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:40:07,543 | INFO | sqlalchemy.engine.Engine | [cached since 0.01672s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:40:07,546 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 21:40:43,868 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:44,697 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:45,313 | INFO | watchfiles.main | 5 changes detected
2026-09-24 21:40:46,916 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 21:40:46,916 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:40:46,918 | INFO | sqlalchemy.engine.Engine | select current_schema()
2026-09-24 21:40:46,918 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:40:46,919 | INFO | sqlalchemy.engine.Engine | show standard_conforming_strings
2026-09-24 21:40:46,919 | INFO | sqlalchemy.engine.Engine | [raw sql] {}
2026-09-24 21:40:46,920 | INFO | sqlalchemy.engine.Engine | BEGIN (implicit)
2026-09-24 21:40:46,924 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:40:46,924 | INFO | sqlalchemy.engine.Engine | [generated in 0.00055s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:40:46,930 | INFO | sqlalchemy.engine.Engine | SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2026-09-24 21:40:46,930 | INFO | sqlalchemy.engine.Engine | [cached since 0.006419s ago] {'table_name': 'products', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2026-09-24 21:40:46,931 | INFO | sqlalchemy.engine.Engine | COMMIT
2026-09-24 21:40:55,262 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:55,881 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:56,245 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:56,602 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:56,963 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:57,318 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:57,672 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:58,031 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:58,384 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:58,748 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:59,107 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:59,463 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:40:59,820 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:00,172 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:00,529 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:00,883 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:01,242 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:01,600 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:01,959 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:02,317 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:02,679 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:03,039 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:03,395 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:03,756 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:04,115 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:04,470 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:04,827 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:05,187 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:05,541 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:05,898 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:06,252 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:06,613 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:06,970 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:07,325 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:07,685 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:08,040 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:08,399 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:08,758 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:09,115 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:09,471 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:09,829 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:10,186 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:10,544 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:10,907 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:11,266 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:11,619 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:11,976 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:12,332 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:12,689 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:13,045 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:13,403 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:13,761 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:14,119 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:14,476 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:14,833 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:15,190 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:15,547 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:15,903 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:16,261 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:16,619 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:16,974 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:17,328 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:17,686 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:18,046 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:18,406 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:18,760 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:19,113 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:19,470 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:19,829 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:20,189 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:20,546 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:20,904 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:21,262 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:21,621 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:21,976 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:41:22,330 | INFO | watchfiles.main | 1 change detected
